"QUENTIN",0.01
"AGUSTIN",0.01
"MURRAY",0.01
"JAMAL",0.01
"DEVON",0.01
"ADOLFO",0.01
"HARRISON",0.01
"TYSON",0.01
"BURTON",0.01
"BRADY",0.01
"ELLIOTT",0.01
"WILFREDO",0.01
"BART",0.01
"JARROD",0.01
"VANCE",0.01
"DENIS",0.01
"DAMIEN",0.01
"JOAQUIN",0.01
"HARLAN",0.01
"DESMOND",0.01
"ELLIOT",0.01
"DARWIN",0.01
"ASHLEY",0.01
"GREGORIO",0.01
"BUDDY",0.01
"XAVIER",0.01
"KERMIT",0.01
"ROSCOE",0.01
"ESTEBAN",0.01
"ANTON",0.01
"SOLOMON",0.01
"SCOTTY",0.01
"NORBERT",0.01
"ELVIN",0.01
"WILLIAMS",0.01
"NOLAN",0.01
"CAREY",0.01
"ROD",0.01
"QUINTON",0.01
"HAL",0.01
"BRAIN",0.01
"ROB",0.01
"ELWOOD",0.01
"KENDRICK",0.01
"DARIUS",0.01
"MOISES",0.01
"SON",0.01
"MARLIN",0.01
"FIDEL",0.01
"THADDEUS",0.01
"CLIFF",0.01
"MARCEL",0.01
"ALI",0.01
"JACKSON",0.01
"RAPHAEL",0.01
"BRYON",0.01
"ARMAND",0.01
"ALVARO",0.01
"JEFFRY",0.01
"DANE",0.01
"JOESPH",0.01
"THURMAN",0.01
"NED",0.01
"SAMMIE",0.01
"RUSTY",0.01
"MICHEL",0.01
"MONTY",0.01
"RORY",0.01
"FABIAN",0.01
"REGGIE",0.01
"MASON",0.01
"GRAHAM",0.01
"KRIS",0.01
"ISAIAH",0.01
"VAUGHN",0.01
"GUS",0.01
"AVERY",0.01
"LOYD",0.01
"DIEGO",0.01
"ALEXIS",0.01
"ADOLPH",0.01
"NORRIS",0.01
"MILLARD",0.01
"ROCCO",0.01
"GONZALO",0.01
"DERICK",0.01
"RODRIGO",0.01
"GERRY",0.01
"STACEY",0.01
"CARMEN",0.01
"WILEY",0.01
"RIGOBERTO",0.01
"ALPHONSO",0.01
"TY",0.01
"SHELBY",0.01
"RICKIE",0.01
"NOE",0.01
"VERN",0.01
"BOBBIE",0.01
"REED",0.01
"JEFFERSON",0.01
"ELVIS",0.01
"BERNARDO",0.01
"MAURICIO",0.01
"HIRAM",0.01
"DONOVAN",0.01
"BASIL",0.01
"RILEY",0.01
"OLLIE",0.01
"NICKOLAS",0.01
"MAYNARD",0.01
"SCOT",0.01
"VINCE",0.01
"QUINCY",0.01
"EDDY",0.01
"SEBASTIAN",0.01
"FEDERICO",0.01
"ULYSSES",0.01
"HERIBERTO",0.01
"DONNELL",0.01
"COLE",0.01
"DENNY",0.01
"DAVIS",0.01
"GAVIN",0.01
"EMERY",0.01
"WARD",0.01
"ROMEO",0.01
"JAYSON",0.01
"DION",0.01
"DANTE",0.01
"CLEMENT",0.01
"COY",0.01
"ODELL",0.01
"MAXWELL",0.01
"JARVIS",0.01
"BRUNO",0.01
"ISSAC",0.01
"MARY",9.0e-03
"DUDLEY",9.0e-03
"BROCK",9.0e-03
"SANFORD",9.0e-03
"COLBY",9.0e-03
"CARMELO",9.0e-03
"BARNEY",9.0e-03
"NESTOR",9.0e-03
"HOLLIS",9.0e-03
"STEFAN",9.0e-03
"DONNY",9.0e-03
"ART",9.0e-03
"LINWOOD",9.0e-03
"BEAU",9.0e-03
"WELDON",9.0e-03
"GALEN",9.0e-03
"ISIDRO",9.0e-03
"TRUMAN",9.0e-03
"DELMAR",9.0e-03
"JOHNATHON",9.0e-03
"SILAS",9.0e-03
"FREDERIC",9.0e-03
"DICK",9.0e-03
"KIRBY",9.0e-03
"IRWIN",9.0e-03
"CRUZ",9.0e-03
"MERLIN",9.0e-03
"MERRILL",9.0e-03
"CHARLEY",9.0e-03
"MARCELINO",9.0e-03
"LANE",9.0e-03
"HARRIS",9.0e-03
"CLEO",9.0e-03
"CARLO",9.0e-03
"TRENTON",9.0e-03
"KURTIS",9.0e-03
"HUNTER",9.0e-03
"AURELIO",9.0e-03
"WINFRED",9.0e-03
"VITO",9.0e-03
"COLLIN",9.0e-03
"DENVER",9.0e-03
"CARTER",9.0e-03
"LEONEL",8.0e-03
"EMORY",8.0e-03
"PASQUALE",8.0e-03
"MOHAMMAD",8.0e-03
"MARIANO",8.0e-03
"DANIAL",8.0e-03
"BLAIR",8.0e-03
"LANDON",8.0e-03
"DIRK",8.0e-03
"BRANDEN",8.0e-03
"ADAN",8.0e-03
"NUMBERS",8.0e-03
"CLAIR",8.0e-03
"BUFORD",8.0e-03
"GERMAN",8.0e-03
"BERNIE",8.0e-03
"WILMER",8.0e-03
"JOAN",8.0e-03
"EMERSON",8.0e-03
"ZACHERY",8.0e-03
"FLETCHER",8.0e-03
"JACQUES",8.0e-03
"ERROL",8.0e-03
"DALTON",8.0e-03
"MONROE",8.0e-03
"JOSUE",8.0e-03
"DOMINIQUE",8.0e-03
"EDWARDO",8.0e-03
"BOOKER",8.0e-03
"WILFORD",8.0e-03
"SONNY",8.0e-03
"SHELTON",8.0e-03
"CARSON",8.0e-03
"THERON",8.0e-03
"RAYMUNDO",8.0e-03
"DAREN",8.0e-03
"TRISTAN",8.0e-03
"HOUSTON",8.0e-03
"ROBBY",8.0e-03
"LINCOLN",8.0e-03
"JAME",8.0e-03
"GENARO",8.0e-03
"GALE",8.0e-03
"BENNETT",8.0e-03
"OCTAVIO",8.0e-03
"CORNELL",8.0e-03
"LAVERNE",8.0e-03
"HUNG",8.0e-03
"ARRON",8.0e-03
"ANTONY",8.0e-03
"HERSCHEL",7.0e-03
"ALVA",7.0e-03
"GIOVANNI",7.0e-03
"GARTH",7.0e-03
"CYRUS",7.0e-03
"CYRIL",7.0e-03
"RONNY",7.0e-03
"STEVIE",7.0e-03
"LON",7.0e-03
"FREEMAN",7.0e-03
"ERIN",7.0e-03
"DUNCAN",7.0e-03
"KENNITH",7.0e-03
"CARMINE",7.0e-03
"AUGUSTINE",7.0e-03
"YOUNG",7.0e-03
"ERICH",7.0e-03
"CHADWICK",7.0e-03
"WILBURN",7.0e-03
"RUSS",7.0e-03
"REID",7.0e-03
"MYLES",7.0e-03
"ANDERSON",7.0e-03
"MORTON",7.0e-03
"JONAS",7.0e-03
"FOREST",7.0e-03
"MITCHEL",7.0e-03
"MERVIN",7.0e-03
"ZANE",7.0e-03
"RICH",7.0e-03
"JAMEL",7.0e-03
"LAZARO",7.0e-03
"ALPHONSE",7.0e-03
"RANDELL",7.0e-03
"MAJOR",7.0e-03
"JOHNIE",7.0e-03
"JARRETT",7.0e-03
"BROOKS",7.0e-03
"ARIEL",7.0e-03
"ABDUL",7.0e-03
"DUSTY",7.0e-03
"LUCIANO",7.0e-03
"LINDSEY",7.0e-03
"TRACEY",7.0e-03
"SEYMOUR",7.0e-03
"SCOTTIE",7.0e-03
"EUGENIO",7.0e-03
"MOHAMMED",7.0e-03
"SANDY",7.0e-03
"VALENTIN",7.0e-03
"CHANCE",7.0e-03
"ARNULFO",7.0e-03
"LUCIEN",7.0e-03
"FERDINAND",7.0e-03
"THAD",7.0e-03
"EZRA",7.0e-03
"SYDNEY",7.0e-03
"ALDO",7.0e-03
"RUBIN",6.0e-03
"ROYAL",6.0e-03
"MITCH",6.0e-03
"EARLE",6.0e-03
"ABE",6.0e-03
"WYATT",6.0e-03
"MARQUIS",6.0e-03
"LANNY",6.0e-03
"KAREEM",6.0e-03
"JAMAR",6.0e-03
"BORIS",6.0e-03
"ISIAH",6.0e-03
"EMILE",6.0e-03
"ELMO",6.0e-03
"ARON",6.0e-03
"LEOPOLDO",6.0e-03
"EVERETTE",6.0e-03
"JOSEF",6.0e-03
"GAIL",6.0e-03
"ELOY",6.0e-03
"DORIAN",6.0e-03
"RODRICK",6.0e-03
"REINALDO",6.0e-03
"LUCIO",6.0e-03
"JERROD",6.0e-03
"WESTON",6.0e-03
"HERSHEL",6.0e-03
"BARTON",6.0e-03
"PARKER",6.0e-03
"LEMUEL",6.0e-03
"LAVERN",6.0e-03
"BURT",6.0e-03
"JULES",6.0e-03
"GIL",6.0e-03
"ELISEO",6.0e-03
"AHMAD",6.0e-03
"NIGEL",6.0e-03
"EFREN",6.0e-03
"ANTWAN",6.0e-03
"ALDEN",6.0e-03
"MARGARITO",6.0e-03
"COLEMAN",6.0e-03
"REFUGIO",6.0e-03
"DINO",6.0e-03
"OSVALDO",6.0e-03
"LES",6.0e-03
"DEANDRE",6.0e-03
"NORMAND",6.0e-03
"KIETH",6.0e-03
"IVORY",6.0e-03
"ANDREA",6.0e-03
"TREY",6.0e-03
"NORBERTO",6.0e-03
"NAPOLEON",6.0e-03
"JEROLD",6.0e-03
"FRITZ",6.0e-03
"ROSENDO",6.0e-03
"MILFORD",6.0e-03
"SANG",6.0e-03
"DEON",6.0e-03
"CHRISTOPER",6.0e-03
"ALFONZO",6.0e-03
"LYMAN",6.0e-03
"JOSIAH",6.0e-03
"BRANT",6.0e-03
"WILTON",6.0e-03
"RICO",6.0e-03
"JAMAAL",6.0e-03
"DEWITT",6.0e-03
"CAROL",6.0e-03
"BRENTON",6.0e-03
"YONG",6.0e-03
"OLIN",6.0e-03
"FOSTER",6.0e-03
"FAUSTINO",6.0e-03
"CLAUDIO",6.0e-03
"JUDSON",6.0e-03
"GINO",6.0e-03
"EDGARDO",6.0e-03
"BERRY",6.0e-03
"ALEC",6.0e-03
"TANNER",6.0e-03
"JARRED",6.0e-03
"DONN",6.0e-03
"TRINIDAD",5.0e-03
"TAD",5.0e-03
"SHIRLEY",5.0e-03
"PRINCE",5.0e-03
"PORFIRIO",5.0e-03
"ODIS",5.0e-03
"MARIA",5.0e-03
"LENARD",5.0e-03
"CHAUNCEY",5.0e-03
"CHANG",5.0e-03
"TOD",5.0e-03
"MEL",5.0e-03
"MARCELO",5.0e-03
"KORY",5.0e-03
"AUGUSTUS",5.0e-03
"KEVEN",5.0e-03
"HILARIO",5.0e-03
"BUD",5.0e-03
"SAL",5.0e-03
"ROSARIO",5.0e-03
"ORVAL",5.0e-03
"MAURO",5.0e-03
"DANNIE",5.0e-03
"ZACHARIAH",5.0e-03
"OLEN",5.0e-03
"ANIBAL",5.0e-03
"MILO",5.0e-03
"JED",5.0e-03
"FRANCES",5.0e-03
"THANH",5.0e-03
"DILLON",5.0e-03
"AMADO",5.0e-03
"NEWTON",5.0e-03
"CONNIE",5.0e-03
"LENNY",5.0e-03
"TORY",5.0e-03
"RICHIE",5.0e-03
"LUPE",5.0e-03
"HORACIO",5.0e-03
"BRICE",5.0e-03
"MOHAMED",5.0e-03
"DELMER",5.0e-03
"DARIO",5.0e-03
"REYES",5.0e-03
"DEE",5.0e-03
"MAC",5.0e-03
"JONAH",5.0e-03
"JERROLD",5.0e-03
"ROBT",5.0e-03
"HANK",5.0e-03
"SUNG",5.0e-03
"RUPERT",5.0e-03
"ROLLAND",5.0e-03
"KENTON",5.0e-03
"DAMION",5.0e-03
"CHI",5.0e-03
"ANTONE",5.0e-03
"WALDO",5.0e-03
"FREDRIC",5.0e-03
"BRADLY",5.0e-03
"QUINN",5.0e-03
"KIP",5.0e-03
"BURL",5.0e-03
"WALKER",5.0e-03
"TYREE",5.0e-03
"JEFFEREY",5.0e-03
"AHMED",5.0e-03
"WILLY",5.0e-03
"STANFORD",5.0e-03
"OREN",5.0e-03
"NOBLE",5.0e-03
"MOSHE",5.0e-03
"MIKEL",5.0e-03
"ENOCH",5.0e-03
"BRENDON",5.0e-03
"QUINTIN",5.0e-03
"JAMISON",5.0e-03
"FLORENCIO",5.0e-03
"DARRICK",5.0e-03
"TOBIAS",5.0e-03
"MINH",5.0e-03
"HASSAN",5.0e-03
"GIUSEPPE",5.0e-03
"DEMARCUS",5.0e-03
"CLETUS",5.0e-03
"TYRELL",5.0e-03
"LYNDON",5.0e-03
"KEENAN",5.0e-03
"WERNER",5.0e-03
"THEO",5.0e-03
"GERALDO",5.0e-03
"LOU",5.0e-03
"COLUMBUS",5.0e-03
"CHET",5.0e-03
"BERTRAM",5.0e-03
"MARKUS",5.0e-03
"HUEY",5.0e-03
"HILTON",5.0e-03
"DWAIN",5.0e-03
"DONTE",5.0e-03
"TYRON",5.0e-03
"OMER",5.0e-03
"ISAIAS",5.0e-03
"HIPOLITO",5.0e-03
"FERMIN",5.0e-03
"CHUNG",5.0e-03
"ADALBERTO",5.0e-03
"VALENTINE",5.0e-03
"JAMEY",5.0e-03
"BO",5.0e-03
"BARRETT",5.0e-03
"WHITNEY",5.0e-03
"TEODORO",5.0e-03
"MCKINLEY",5.0e-03
"MAXIMO",5.0e-03
"GARFIELD",5.0e-03
"SOL",5.0e-03
"RALEIGH",5.0e-03
"LAWERENCE",5.0e-03
"ABRAM",5.0e-03
"RASHAD",4.0e-03
"KING",4.0e-03
"EMMITT",4.0e-03
"DARON",4.0e-03
"CHONG",4.0e-03
"SAMUAL",4.0e-03
"PARIS",4.0e-03
"OTHA",4.0e-03
"MIQUEL",4.0e-03
"LACY",4.0e-03
"EUSEBIO",4.0e-03
"DONG",4.0e-03
"DOMENIC",4.0e-03
"DARRON",4.0e-03
"BUSTER",4.0e-03
"ANTONIA",4.0e-03
"WILBER",4.0e-03
"RENATO",4.0e-03
"JC",4.0e-03
"HOYT",4.0e-03
"HAYWOOD",4.0e-03
"EZEKIEL",4.0e-03
"CHAS",4.0e-03
"FLORENTINO",4.0e-03
"ELROY",4.0e-03
"CLEMENTE",4.0e-03
"ARDEN",4.0e-03
"NEVILLE",4.0e-03
"KELLEY",4.0e-03
"EDISON",4.0e-03
"DESHAWN",4.0e-03
"CARROL",4.0e-03
"SHAYNE",4.0e-03
"NATHANIAL",4.0e-03
"JORDON",4.0e-03
"DANILO",4.0e-03
"CLAUD",4.0e-03
"VAL",4.0e-03
"SHERWOOD",4.0e-03
"RAYMON",4.0e-03
"RAYFORD",4.0e-03
"CRISTOBAL",4.0e-03
"AMBROSE",4.0e-03
"TITUS",4.0e-03
"HYMAN",4.0e-03
"FELTON",4.0e-03
"EZEQUIEL",4.0e-03
"ERASMO",4.0e-03
"STANTON",4.0e-03
"LONNY",4.0e-03
"LEN",4.0e-03
"IKE",4.0e-03
"MILAN",4.0e-03
"LINO",4.0e-03
"JAROD",4.0e-03
"HERB",4.0e-03
"ANDREAS",4.0e-03
"WALTON",4.0e-03
"RHETT",4.0e-03
"PALMER",4.0e-03
"JUDE",4.0e-03
"DOUGLASS",4.0e-03
"CORDELL",4.0e-03
"OSWALDO",4.0e-03
"ELLSWORTH",4.0e-03
"VIRGILIO",4.0e-03
"TONEY",4.0e-03
"NATHANAEL",4.0e-03
"DEL",4.0e-03
"BRITT",4.0e-03
"BENEDICT",4.0e-03
"MOSE",4.0e-03
"HONG",4.0e-03
"LEIGH",4.0e-03
"JOHNSON",4.0e-03
"ISREAL",4.0e-03
"GAYLE",4.0e-03
"GARRET",4.0e-03
"FAUSTO",4.0e-03
"ASA",4.0e-03
"ARLEN",4.0e-03
"ZACK",4.0e-03
"WARNER",4.0e-03
"MODESTO",4.0e-03
"FRANCESCO",4.0e-03
"MANUAL",4.0e-03
"JAE",4.0e-03
"GAYLORD",4.0e-03
"GASTON",4.0e-03
"FILIBERTO",4.0e-03
"DEANGELO",4.0e-03
"MICHALE",4.0e-03
"GRANVILLE",4.0e-03
"WES",4.0e-03
"MALIK",4.0e-03
"ZACKARY",4.0e-03
"TUAN",4.0e-03
"NICKY",4.0e-03
"ELDRIDGE",4.0e-03
"CRISTOPHER",4.0e-03
"CORTEZ",4.0e-03
"ANTIONE",4.0e-03
"MALCOM",4.0e-03
"LONG",4.0e-03
"KOREY",4.0e-03
"JOSPEH",4.0e-03
"COLTON",4.0e-03
"WAYLON",4.0e-03
"VON",4.0e-03
"HOSEA",4.0e-03
"SHAD",4.0e-03
"SANTO",4.0e-03
"RUDOLF",4.0e-03
"ROLF",4.0e-03
"REY",4.0e-03
